Mean.Layer.1,Mean.Layer.2,Mean.Layer.3,Standard.deviation.Layer.1,Standard.deviation.Layer.2,Standard.deviation.Layer.3,Skewness.Layer.1,Skewness.Layer.2,Skewness.Layer.3,Ratio.Layer.1,Ratio.Layer.2,Ratio.Layer.3,Min..pixel.value.Layer.1,Min..pixel.value.Layer.2,Min..pixel.value.Layer.3,Max..pixel.value.Layer.1,Max..pixel.value.Layer.2,Max..pixel.value.Layer.3,Mean.of.inner.border.Layer.1,Mean.of.inner.border.Layer.2,Mean.of.inner.border.Layer.3,Mean.of.outer.border.Layer.1,Mean.of.outer.border.Layer.2,Mean.of.outer.border.Layer.3,Border.Contrast.Layer.1,Border.Contrast.Layer.2,Border.Contrast.Layer.3,Contrast.to.neighbor.pixels.Layer.1..3.,Contrast.to.neighbor.pixels.Layer.2..3.,Contrast.to.neighbor.pixels.Layer.3..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.,StdDev..to.neighbor.pixels.Layer.1..3.,StdDev..to.neighbor.pixels.Layer.2..3.,StdDev..to.neighbor.pixels.Layer.3..3.,Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Mean.Diff..to.neighbors.Layer.1..0.,Mean.Diff..to.neighbors.Layer.2..0.,Mean.Diff..to.neighbors.Layer.3..0.,Mean.Diff..to.neighbors..abs..Layer.1..0.,Mean.Diff..to.neighbors..abs..Layer.2..0.,Mean.Diff..to.neighbors..abs..Layer.3..0.,Rel..border.to.brighter.objects.Layer.1,Rel..border.to.brighter.objects.Layer.2,Rel..border.to.brighter.objects.Layer.3,Mean.diff..to.scene.Layer.1,Mean.diff..to.scene.Layer.2,Mean.diff..to.scene.Layer.3,Ratio.to.scene.Layer.1,Ratio.to.scene.Layer.2,Ratio.to.scene.Layer.3,HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.,Area..Pxl.,Border.length..Pxl.,Length..mu_m.,Length.Width,Number.of.pixels,Rel..Border.to.Image.Border,Volume..Pxl.,Width..mu_m.,Asymmetry,Border.index,Compactness,Density,Elliptic.Fit,Radius.of.largest.enclosed.ellipse,Radius.of.smallest.enclosing.ellipse,Rectangular.Fit,Roundness,Shape.index,Area..excluding.inner.polygons...Pxl.,Area..including.inner.polygons...Pxl.,Average.length.of.edges..polygon...Pxl.,Compactness..polygon.,Length.of.longest.edge..polygon...Pxl.,Number.of.edges..polygon.,Number.of.inner.objects..polygon.,Perimeter..polygon...Pxl.,Stddev.of.length.of.edges..polygon...Pxl.,Mean.of.sub.objects..stddev.Layer.1..1.,Area.of.sub.objects..mean..1...Pxl.,Area.of.sub.objects..stddev..1...Pxl.,Density.of.sub.objects..mean..1.,Density.of.sub.objects..stddev..1.,Asymmetry.of.sub.objects..mean..1.,Asymmetry.of.sub.objects..stddev..1.,Direction.of.sub.objects..mean..1.,Direction.of.sub.objects..stddev..1.,GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..,GLCM.Contrast..quick.8.11..Layer.1..all.dir..,GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..,GLCM.Entropy..quick.8.11..Layer.1..all.dir..,GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..,GLCM.Mean..quick.8.11..Layer.1..all.dir..,GLCM.StdDev..quick.8.11..Layer.1..all.dir..,GLCM.Correlation..quick.8.11..Layer.1..all.dir..,Number.of.sub.objects.Nucleus..1.,Number.of.sub.objects.Dark..1.,Area.of.sub.objects.Nucleus..1...Pxl.,Area.of.sub.objects.Dark..1...Pxl.,Rel..area.of.sub.objects.Nucleus..1.,Rel..area.of.sub.objects.Dark..1.,Rel..area.of.sub.objects.unclassified..1.
172.527479,104.388562,191.082133,48.637145,54.826833,38.566952,-0.435213,-0.102294,-0.313275,0.368650,0.223053,0.408297,22.000000,0.000000,54.000000,255.000000,244.000000,255.000000,189.521158,132.308463,199.464365,218.455850,164.421634,226.476821,-27.567138,-29.891343,-25.879859,-247.333366,-512.446738,-143.188799,90.352879,106.264526,64.849616,36.918185,50.732657,32.270898,206.687500,129.062500,215.937500,32.974837,34.257241,32.145118,0.159540,0.265431,0.148863,-42.626923,-58.528943,-30.994153,48.346463,65.041085,32.568558,0.916078,0.916078,0.916078,-31.877665,-48.543898,-24.798510,0.844047,0.682579,0.885129,0.797662,4931.000000,1132.000000,262000000.000000,4.763636,4931.000000,0.000000,4931.000000,55000000.000000,0.935544,3.026738,2.922328,1.136378,0.333604,0.407640,1.912762,0.671570,1.505122,4.030129,4956.000000,4956.000000,7.066412,0.065490,41.109610,138.000000,0.000000,975.164913,5.533628,36.657555,246.550000,178.456010,1.429967,0.311164,0.724653,0.226569,92.582904,26.660040,0.052867,888.416880,21.767327,9.381773,0.000177,173.688822,49.385296,0.904359,5.000000,12.000000,1584.000000,1898.000000,0.321233,0.384912,0.293855
138.327947,71.726144,185.045926,41.563535,41.816569,34.968617,0.012517,0.331040,-0.300981,0.350109,0.181539,0.468352,15.000000,0.000000,35.000000,255.000000,227.000000,255.000000,140.217391,82.442029,174.855072,181.100000,127.066667,209.383333,-38.650190,-41.743346,-33.332700,-436.524198,-1159.215376,-186.092068,103.391103,132.689116,70.085766,47.833562,66.508353,33.627030,130.125000,75.625000,190.437500,31.464017,28.924201,30.112225,0.241798,0.382469,0.158121,-55.421055,-77.967768,-30.662105,55.421055,77.967768,30.662105,1.000000,1.000000,1.000000,-66.077197,-81.206316,-30.834717,0.676734,0.469005,0.857168,0.764622,5879.000000,526.000000,129000000.000000,1.612500,5879.000000,0.000000,5879.000000,80000000.000000,0.599394,1.654088,1.755401,2.041655,0.563191,0.569806,1.619049,0.798370,1.049243,1.715039,5866.000000,5866.000000,7.685938,0.358461,26.019224,59.000000,0.000000,453.470320,5.562583,34.558261,279.952381,212.267234,1.663008,0.315652,0.614550,0.239386,111.585457,48.799250,0.048799,701.190311,19.450223,9.377672,0.000110,138.998981,41.882624,0.894502,7.000000,14.000000,2109.000000,3770.000000,0.358734,0.641266,0.000000
153.785465,84.638986,190.512112,37.651421,40.625716,30.142144,0.067001,0.259333,-0.150813,0.358527,0.197323,0.444150,21.000000,0.000000,82.000000,255.000000,234.000000,255.000000,169.922786,105.505678,195.305829,194.312925,133.123205,216.755858,-22.991587,-25.261418,-20.739183,-258.591773,-652.281329,-107.198399,97.614831,114.414252,67.749089,49.036855,60.710887,36.913670,152.625000,92.750000,181.375000,23.695662,25.292044,24.181282,0.155254,0.272691,0.133322,-43.899422,-61.316903,-26.024254,47.320625,63.840853,27.581974,0.828726,0.828726,0.828726,-50.619679,-68.293475,-25.368531,0.752356,0.553440,0.882488,0.775518,10609.000000,1664.000000,409835972.980000,4.506932,10609.000000,0.000000,10609.000000,90934581.130000,0.944835,3.104478,3.512891,0.937545,0.046658,0.032150,2.297692,0.508963,2.265543,4.038835,10602.500000,10602.500000,6.856676,0.064260,38.000000,210.000000,0.000000,1439.901892,5.381636,27.762104,303.114286,177.242815,1.601432,0.322806,0.687008,0.196872,89.546426,32.117383,0.055296,536.503525,17.206498,9.307065,0.000129,154.552351,38.241171,0.903640,15.000000,18.000000,5211.000000,4722.000000,0.491187,0.445094,0.063719
138.451067,65.589900,181.701991,34.807278,36.639741,28.666704,0.000769,0.389228,-0.222045,0.358921,0.170035,0.471044,34.000000,0.000000,50.000000,255.000000,217.000000,255.000000,164.034973,94.496175,188.621858,197.152150,129.589857,217.557883,-30.069808,-31.311518,-27.761780,-495.274540,-1239.963722,-188.956529,112.428618,125.976886,71.521421,38.856498,49.673566,33.098724,131.125000,66.562500,200.250000,25.789715,26.360408,23.416074,0.196680,0.396025,0.116934,-72.960215,-90.393837,-37.910575,72.960215,90.393837,37.998947,1.000000,1.000000,0.976440,-65.954077,-87.342560,-34.178652,0.677337,0.428881,0.841678,0.771251,7030.000000,1170.000000,223070379.420000,3.077689,7030.000000,0.020513,7030.000000,72479821.163000,0.923590,2.984694,2.299872,1.260734,0.278521,0.310293,1.718140,0.643025,1.407847,3.488576,7061.000000,7061.000000,6.323425,0.086680,43.000000,160.000000,0.000000,1011.748052,5.070749,28.674119,305.652174,260.523988,1.616909,0.329904,0.621401,0.219944,88.239930,40.794136,0.059062,502.743457,16.481576,9.173106,0.000142,139.898483,36.520010,0.900847,5.000000,18.000000,2016.000000,5014.000000,0.286771,0.713229,0.000000
135.056085,67.904859,179.938238,42.236126,44.949010,35.837049,0.238350,0.633141,-0.020570,0.352720,0.177344,0.469936,21.000000,0.000000,67.000000,255.000000,224.000000,255.000000,158.394872,98.376923,184.089744,203.371758,152.429395,221.279539,-39.504484,-43.650224,-35.979821,-573.143769,-1613.778874,-255.429156,101.512065,130.161037,80.019766,35.267530,47.620915,30.630752,178.562500,108.875000,217.625000,38.294857,39.140572,30.854244,0.214462,0.359500,0.141777,-85.739286,-121.050356,-53.578898,85.739286,121.050356,53.578898,1.000000,1.000000,1.000000,-69.349059,-85.027601,-35.942405,0.660727,0.444019,0.833508,0.766564,4404.000000,492.000000,96000000.000000,1.185185,4404.000000,0.093496,4404.000000,81000000.000000,0.363968,1.835821,1.765668,2.185136,0.594460,0.516213,1.622773,0.774395,1.106560,1.853452,4405.000000,4405.000000,7.575762,0.307549,46.000000,56.000000,0.000000,424.242681,7.032442,27.609739,293.600000,209.125098,1.671240,0.336470,0.646486,0.187842,178.697603,44.986818,0.045281,798.641346,21.100021,9.342275,0.000113,135.935373,43.245902,0.886839,6.000000,9.000000,1760.000000,2644.000000,0.399637,0.600363,0.000000
236.797258,218.093477,244.508932,18.867115,27.108040,14.110572,-1.951605,-1.803324,-2.651621,0.338572,0.311830,0.349598,92.000000,66.000000,111.000000,255.000000,255.000000,255.000000,227.943210,195.728395,241.155556,188.235872,152.211302,206.874693,36.769811,39.477358,32.339623,397.991055,567.498309,257.195338,116.850524,151.237708,79.470522,73.299570,76.938229,49.351765,229.500000,213.875000,232.500000,15.902044,15.361783,15.628500,0.069290,0.071826,0.067219,66.216994,102.095202,48.263348,66.216994,102.095202,48.263348,0.000000,0.000000,0.000000,32.392114,65.161017,28.628289,1.158470,1.426077,1.132612,0.784677,2407.000000,530.000000,94506072.210000,1.340788,2407.000000,0.000000,2407.000000,70485447.703000,0.505008,2.650000,2.767471,1.637418,0.223099,0.066708,2.021788,0.591002,1.955080,2.700709,2449.500000,2449.500000,6.788912,0.153316,35.000000,66.000000,0.000000,448.068224,5.053718,0.000000,2407.000000,0.000000,1.637418,0.000000,0.505008,0.000000,47.986683,0.000000,0.137751,385.746501,11.898106,7.336618,0.003042,234.231257,22.252757,0.781347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
231.634792,201.965424,239.622907,15.235928,21.800366,13.722845,-0.563734,-0.203999,-0.816518,0.344068,0.299998,0.355934,172.000000,138.000000,183.000000,255.000000,254.000000,255.000000,231.873614,195.660754,240.818182,204.903704,164.923457,218.592593,24.752399,27.257198,21.205374,123.719053,191.211346,93.873498,52.462819,69.575941,44.466394,43.412661,51.207398,34.535130,225.812500,176.500000,227.562500,10.748365,10.874282,10.746911,0.047599,0.061611,0.047226,42.128673,55.638507,32.514907,42.128673,55.638507,32.514907,0.000000,0.000000,0.000000,27.229648,49.032964,23.742264,1.133214,1.320618,1.109979,0.797979,3702.000000,570.000000,198516780.210000,5.918072,3702.000000,0.085965,3702.000000,33544161.947000,0.965992,1.628571,1.798779,1.207729,0.745543,0.006285,1.276411,0.846121,1.270126,2.342053,3720.500000,3720.500000,8.756734,0.194419,49.000000,56.000000,0.000000,490.377079,9.071332,0.000000,3702.000000,0.000000,1.207729,0.000000,0.965992,0.000000,102.378590,0.000000,0.104611,175.684599,9.557258,7.648903,0.000778,230.614769,15.933955,0.808712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
203.669204,165.950587,218.557605,44.378929,53.868689,35.716732,-1.337546,-0.789443,-1.571518,0.346272,0.282144,0.371585,10.000000,0.000000,16.000000,255.000000,254.000000,255.000000,208.871429,171.360714,220.642857,219.300866,179.945887,229.337662,-11.185930,-12.060302,-9.762144,-32.289562,-39.993523,-22.671172,76.896571,95.703480,57.189694,44.467582,55.316223,33.981163,179.875000,137.687500,198.687500,25.867149,28.787408,20.789777,0.143806,0.209078,0.104636,-11.345775,-16.706609,-9.627251,29.419672,42.340322,22.325145,0.834171,0.834171,0.834171,-0.735940,13.018127,2.676962,0.996400,1.085123,1.012400,0.786165,7751.000000,704.000000,222000000.000000,2.960000,7751.000000,0.151989,7751.000000,75000000.000000,0.760398,1.725490,2.148110,1.766326,0.521868,0.583804,1.607020,0.731588,1.023216,1.999097,7735.500000,7735.500000,8.246046,0.261054,107.000000,74.000000,0.000000,610.207416,12.745239,31.567811,645.916667,1431.311023,1.681911,0.247981,0.638722,0.175402,117.856157,37.224144,0.082365,527.059181,15.776358,8.848933,0.000481,202.929371,44.373349,0.930677,4.000000,6.000000,1076.000000,1089.000000,0.138821,0.140498,0.720681
106.979684,56.939052,154.151242,56.020087,51.036599,49.787151,0.156300,0.543133,0.225430,0.336340,0.179014,0.484646,7.000000,0.000000,58.000000,235.000000,199.000000,255.000000,168.730000,119.740000,198.220000,215.028846,170.326923,234.134615,-42.561538,-45.523077,-33.253846,-1122.509436,-2382.892641,-541.828207,122.208214,139.062540,85.065319,20.736435,29.493468,17.257259,115.250000,60.000000,166.437500,60.674851,51.610319,56.228294,0.526463,0.860172,0.337834,-117.206615,-133.800677,-80.131566,117.206615,133.800677,80.131566,1.000000,1.000000,1.000000,-97.425460,-95.993408,-61.729401,0.523371,0.372315,0.714058,0.752459,443.000000,130.000000,45282962.147000,3.089025,443.000000,0.000000,443.000000,14659307.472000,0.853012,1.326531,1.498458,1.611059,0.787810,0.368951,1.164676,0.875438,0.795724,1.544122,424.000000,424.000000,8.485680,0.437827,26.305893,13.000000,0.000000,110.313842,6.670282,0.000000,443.000000,0.000000,1.611059,0.000000,0.853012,0.000000,96.662848,0.000000,0.033114,1461.987468,30.008511,8.081146,0.000336,109.606040,59.264780,0.889875,1.000000,0.000000,443.000000,0.000000,1.000000,0.000000,0.000000
209.102465,173.623211,222.323812,43.948015,55.179788,34.710651,-1.687875,-1.256667,-1.582654,0.345596,0.286957,0.367447,0.000000,0.000000,41.000000,255.000000,254.000000,255.000000,196.922093,157.167442,215.210465,205.642373,172.023729,217.181356,15.000000,15.410359,14.438247,-3.780694,-25.194850,4.908288,75.376995,96.428337,62.461425,48.142785,58.027074,39.725857,231.062500,192.937500,240.687500,19.240156,19.904361,16.810409,0.083268,0.103165,0.069843,17.602033,16.610423,17.114318,35.850755,49.830047,29.311322,0.362550,0.362550,0.362550,4.697321,20.690751,6.443169,1.022980,1.135293,1.029846,0.788086,16630.000000,1030.000000,353000000.000000,4.253012,16630.000000,0.268932,16630.000000,83000000.000000,0.914708,1.565350,1.761816,1.492406,0.621527,0.528124,1.555132,0.828888,1.027008,1.996784,16648.500000,16648.500000,9.206993,0.246795,277.000000,100.000000,0.000000,920.699349,27.543011,36.309619,1108.666667,3248.458417,1.437500,0.205288,0.819690,0.125274,89.765527,12.472205,0.086300,415.015202,14.073082,8.767303,0.000420,208.758847,43.695757,0.944097,4.000000,9.000000,1316.000000,1808.000000,0.079134,0.108719,0.812147
202.124772,151.079842,209.494839,43.733849,50.547723,36.745789,-1.714879,-0.807288,-1.418306,0.359206,0.268491,0.372303,9.000000,0.000000,34.000000,255.000000,245.000000,255.000000,199.579216,159.814310,209.194208,222.486577,185.904362,229.874161,-20.401055,-22.391821,-18.415567,-107.535010,-306.140649,-102.884594,68.708830,99.634161,63.369434,33.310165,44.570238,29.182599,237.250000,199.062500,237.000000,24.564965,27.747677,21.831743,0.103540,0.139392,0.092117,-21.346205,-45.567029,-21.779399,24.267314,47.277944,23.404025,0.894459,0.932718,0.894459,-2.280372,-1.852618,-6.385804,0.988844,0.987886,0.970420,0.812305,3294.000000,758.000000,209069210.420000,4.458907,3294.000000,0.000000,3294.000000,46887998.558000,0.924198,2.526667,2.975967,1.270646,0.425622,0.458965,1.772877,0.702695,1.313911,3.301775,3290.000000,3290.000000,6.888190,0.098611,25.019992,94.000000,0.000000,647.489877,5.136802,52.232592,658.800000,940.386814,1.235026,0.206624,0.913006,0.043726,91.581221,6.685864,0.070772,597.852443,17.368644,8.705303,0.000418,202.162653,43.425934,0.917326,0.000000,3.000000,0.000000,481.000000,0.000000,0.146023,0.853977
220.775645,185.298567,233.622063,22.389681,28.972405,20.493500,-0.796240,-0.489465,-1.313960,0.345126,0.289666,0.365208,80.000000,45.000000,84.000000,255.000000,253.000000,255.000000,209.627698,163.782374,229.124101,174.822097,125.653558,199.063670,31.764791,33.836941,28.731602,283.069538,449.118645,170.929979,99.553128,138.819213,68.816398,54.138697,70.030324,39.827888,127.500000,60.437500,168.437500,20.140134,19.390619,26.002329,0.157962,0.320838,0.154374,68.121490,95.292537,45.126658,68.715434,97.277491,45.508098,0.070707,0.070707,0.070707,16.370500,32.366107,17.741420,1.080088,1.211637,1.082182,0.789026,3490.000000,720.000000,170139136.710000,2.796609,3490.000000,0.037500,3490.000000,60837658.534000,0.832487,2.666667,2.965864,1.274597,0.115186,0.011901,2.026733,0.524569,2.014832,3.046911,3480.500000,3480.500000,6.006733,0.116510,27.000000,102.000000,0.000000,612.686782,4.102347,0.000000,3490.000000,0.000000,1.274597,0.000000,0.832487,0.000000,134.138064,0.000000,0.072880,453.320462,15.214233,8.357001,0.000424,218.903612,24.310597,0.785165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
223.327179,179.379487,228.614564,27.305366,35.230098,24.748958,-1.046685,-0.446600,-0.926879,0.353746,0.284133,0.362121,48.000000,16.000000,92.000000,255.000000,251.000000,255.000000,218.306778,166.076100,228.296076,189.812500,134.962264,202.316038,26.219512,28.005629,24.422139,192.231567,345.015572,120.727606,82.514519,112.119961,63.528788,52.584691,65.113804,38.820824,229.312500,186.937500,236.062500,22.645967,29.707888,19.711890,0.098756,0.158919,0.083503,54.453159,75.465246,34.747273,54.453159,75.771798,34.939685,0.000000,0.088180,0.088180,18.922035,26.447027,12.733921,1.092571,1.172933,1.058986,0.815435,4875.000000,1066.000000,274893255.080000,5.246648,4875.000000,0.000000,4875.000000,52394077.348000,0.943299,2.790576,2.954416,1.148660,0.469949,0.406608,1.923973,0.718214,1.517365,3.816892,4844.000000,4844.000000,6.607030,0.071143,41.109610,140.000000,0.000000,924.984149,5.272845,28.613408,1218.750000,1579.677558,1.463406,0.229504,0.826379,0.134450,87.293296,20.342807,0.092019,501.840875,15.895124,8.285477,0.001661,220.656054,28.917038,0.836616,1.000000,1.000000,143.000000,61.000000,0.029333,0.012513,0.958154
217.801877,181.117704,229.705580,32.432717,40.324213,27.964674,-1.889481,-1.144353,-1.929031,0.346473,0.288117,0.365409,21.000000,0.000000,40.000000,255.000000,255.000000,255.000000,217.572387,176.401246,232.312081,203.101145,160.497614,220.653149,13.339474,14.156015,11.094737,172.060664,254.722224,99.664047,90.817942,124.346248,64.396563,60.188036,75.081659,42.216538,174.187500,134.437500,204.000000,56.181868,54.614523,41.013717,0.322537,0.406245,0.201048,33.812209,43.243396,21.331549,41.299979,58.723196,26.547198,0.442105,0.406767,0.406767,13.396733,28.185243,13.824937,1.065540,1.184299,1.064040,0.792501,15556.000000,2660.000000,593004420.220000,5.052758,15556.000000,0.000000,15556.000000,117362518.320000,0.965478,3.946588,4.473932,0.779872,0.000000,0.007139,2.749490,0.426522,2.742351,5.331786,15518.000000,15518.000000,6.942721,0.037149,38.000000,330.000000,0.000000,2291.097894,5.407286,35.838555,5185.333333,6880.147301,1.362478,0.564907,0.667326,0.372625,77.715423,11.122508,0.081289,442.165037,14.658828,8.590617,0.000509,216.666492,32.985444,0.892640,1.000000,1.000000,251.000000,390.000000,0.016135,0.025071,0.958794
219.882440,179.369544,232.294147,29.918442,45.387106,23.900687,-0.890513,-0.488992,-1.402759,0.348165,0.284017,0.367818,41.000000,0.000000,50.000000,255.000000,255.000000,255.000000,208.435730,157.233115,229.749455,177.719828,123.221983,203.144397,28.688552,30.961279,25.469697,271.232132,465.591286,166.564692,79.546436,106.142133,57.163060,41.573262,46.021076,32.903439,223.562500,193.375000,227.687500,24.942355,33.605943,22.261847,0.111568,0.173786,0.097774,65.729209,89.918223,40.017047,65.729209,89.918223,40.017047,0.000000,0.000000,0.000000,15.477296,26.437083,16.413504,1.075719,1.172868,1.076030,0.794247,4032.000000,594.000000,132000000.000000,2.200000,4032.000000,0.000000,4032.000000,60000000.000000,0.697201,2.152174,1.964286,1.892991,0.644345,0.669072,1.490262,0.821998,0.821190,2.338655,4026.000000,4026.000000,6.331432,0.197191,28.071338,80.000000,0.000000,506.514576,4.672892,23.975937,1008.000000,1551.276088,1.687478,0.081318,0.516041,0.278192,92.791591,28.519511,0.099580,414.308569,14.333086,8.301559,0.001265,217.745000,30.860147,0.884579,1.000000,2.000000,225.000000,115.000000,0.055804,0.028522,0.915675
190.527538,153.245790,202.779700,44.264215,47.532790,38.372461,-0.948100,-0.695504,-0.910867,0.348598,0.280386,0.371016,15.000000,0.000000,50.000000,255.000000,246.000000,255.000000,196.447738,161.574103,206.783151,227.317557,195.743511,234.441221,-28.888480,-31.526961,-25.984069,-136.555298,-170.154408,-115.484934,93.383626,117.620186,72.113257,43.465023,60.618795,33.472392,191.812500,142.187500,220.375000,36.829368,38.161202,31.360554,0.192007,0.268386,0.142305,-37.678948,-47.767684,-32.447234,37.678948,47.921636,32.447234,1.000000,0.964461,1.000000,-13.877607,0.313329,-13.100943,0.932107,1.002049,0.939314,0.792109,2197.000000,816.000000,175990237.060000,3.951319,2197.000000,0.000000,2197.000000,44539622.120000,0.939604,3.457627,3.567837,0.952118,0.000000,0.186584,2.091951,0.488901,1.905367,4.352263,2182.500000,2182.500000,7.979696,0.055618,36.013886,88.000000,0.000000,702.213209,6.960110,28.900188,274.625000,381.496703,1.172214,0.396985,0.823385,0.168534,90.250353,13.588430,0.054640,1099.858147,23.816261,8.919586,0.000253,192.430960,45.482518,0.856832,0.000000,7.000000,0.000000,929.000000,0.000000,0.422849,0.577151
214.100020,164.849970,228.157832,27.193733,38.443297,22.754869,-0.347415,0.025760,-0.719833,0.352656,0.271533,0.375811,119.000000,60.000000,127.000000,255.000000,253.000000,255.000000,192.684366,133.830383,218.094395,151.184366,89.361357,182.563422,38.000000,40.197619,33.569048,248.596549,405.845966,148.166957,92.054952,119.266530,61.845996,50.776082,60.245934,36.743892,205.937500,162.125000,226.500000,22.311625,22.665709,21.106871,0.108342,0.139804,0.093187,68.994753,87.886566,44.101286,69.390203,88.509259,44.120861,0.021429,0.021429,0.021429,9.694876,11.917510,12.277189,1.047430,1.077927,1.056870,0.796324,4999.000000,840.000000,225486348.630000,3.618366,4999.000000,0.000000,4999.000000,62317167.365000,0.907329,2.427746,2.810896,1.350689,0.467493,0.092754,1.728560,0.663457,1.635806,2.970146,4996.000000,4996.000000,7.914118,0.118424,44.283180,92.000000,0.000000,728.098819,7.509511,0.000000,4999.000000,0.000000,1.350689,0.000000,0.907329,0.000000,102.296222,0.000000,0.073642,513.696652,16.400734,8.617687,0.000541,212.014915,29.129174,0.835042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
221.122443,164.861948,223.151417,32.796406,42.564808,30.167135,-2.715949,-0.375645,-1.841490,0.363010,0.270649,0.366341,0.000000,0.000000,31.000000,255.000000,255.000000,255.000000,217.896083,156.879761,223.131121,193.649294,130.567318,200.725299,22.936433,24.530290,21.480802,144.988858,229.262877,79.275060,75.136492,97.062135,56.869854,49.466518,58.626331,35.972963,200.625000,125.500000,191.750000,11.757312,17.460670,11.976540,0.058603,0.139129,0.062459,36.872643,50.031135,23.082971,37.008088,50.922997,23.418591,0.030717,0.030717,0.030717,16.717299,11.929488,7.270774,1.081785,1.078005,1.033680,0.827532,11148.000000,2344.000000,629372203.000000,9.467151,11148.000000,0.000000,11148.000000,66479578.424000,0.992359,3.255556,3.753175,0.624239,0.072659,0.088441,2.575235,0.550538,2.486793,5.550079,11179.500000,11179.500000,6.950384,0.035060,42.296572,288.000000,0.000000,2001.710624,5.129454,7.034090,5574.000000,5309.000000,1.107114,0.474761,0.846307,0.146691,129.149143,39.545850,0.092334,543.594008,15.959885,8.381232,0.001481,218.813124,34.058957,0.875040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
218.789392,167.443416,221.747163,35.970057,47.881455,33.210395,-1.788113,-0.894304,-1.363609,0.359863,0.275409,0.364728,10.000000,0.000000,57.000000,255.000000,255.000000,255.000000,220.165429,163.826469,224.757596,208.138070,150.517426,213.699732,10.759109,11.632085,10.066802,51.180292,104.088990,30.164002,66.769961,92.981283,56.847755,44.887256,58.635382,35.464383,223.687500,177.875000,222.625000,29.742055,36.894910,29.635019,0.132963,0.207420,0.133116,8.905476,12.601990,3.394161,15.727189,25.104873,11.330774,0.378036,0.187753,0.378036,14.384247,14.510956,5.866520,1.070371,1.094885,1.027175,0.824255,26262.000000,1976.000000,467550904.070000,3.283607,26262.000000,0.000000,26262.000000,142389414.540000,0.878657,2.572917,2.535005,1.429118,0.458076,0.428163,1.934022,0.699432,1.505860,3.048338,26311.500000,26311.500000,6.103626,0.120845,29.000000,271.000000,0.000000,1654.082515,3.571544,32.144643,2918.000000,7780.787649,1.329640,0.238057,0.815828,0.145119,42.363961,22.742356,0.090115,593.419185,17.057896,8.588177,0.001480,217.434058,36.119332,0.878958,1.000000,7.000000,209.000000,1129.000000,0.007958,0.042990,0.949052
215.381315,142.575815,214.668405,35.073579,46.627854,32.187686,-1.604499,-0.289167,-0.988045,0.376129,0.248986,0.374884,3.000000,0.000000,19.000000,255.000000,255.000000,255.000000,212.033588,143.049745,213.484269,215.942842,152.755407,218.982492,-4.280434,-5.279229,-4.112093,44.325949,-44.490675,-0.529108,69.296460,97.591228,58.762645,45.185916,57.338129,35.506106,210.250000,133.062500,212.187500,28.778247,30.034290,29.921186,0.136876,0.225716,0.141013,4.999888,-3.015323,0.221180,9.837782,18.751270,7.551780,0.492166,0.707111,0.797509,10.976171,-10.356645,-1.212238,1.053698,0.932280,0.994385,0.834965,89923.000000,2908.000000,639000000.000000,1.482599,89923.000000,0.144085,89923.000000,431000000.000000,0.621889,2.371941,3.062720,1.737723,0.415211,0.402613,2.233974,0.737896,1.831361,2.424371,89957.500000,89957.500000,8.313988,0.174652,419.000000,306.000000,0.000000,2544.080369,24.190944,28.194450,2305.717949,13204.347883,1.453722,0.354843,0.699768,0.191451,80.991590,29.620745,0.084408,524.004723,16.434722,8.735465,0.001066,214.323252,35.059668,0.887044,9.000000,28.000000,2269.000000,3716.000000,0.025233,0.041324,0.933443
